ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123000165,"01/02/2023, 9:00:00 AM","02/01/2023, 12:35:23 PM",CALIFORNIA,MD,20619,23300 Block SUGAR MAPLE CT,ASSAULT - SIMPLE,Assault,Offense Date: 1/2/20023<br>ASSAULT/DOMESTIC
123000104,"01/02/2023, 12:45:00 AM","02/01/2023, 12:35:22 PM",LEONARDTOWN,MD,20650,22200 Block ARCHER ST,ASSAULT - SIMPLE,Assault,Offense Date: 1/1/20023<br>ASSAULT/DOMESTIC
123000029,"01/01/2023, 9:30:00 AM","02/01/2023, 12:35:24 PM",CALIFORNIA,MD,20634,45700 Block CHURCH DR,ASSAULT - SIMPLE,Assault,Offense Date: 1/1/20023<br>ASSAULT/DOMESTIC
123002205,"01/13/2023, 7:10:00 AM","02/01/2023, 12:35:21 PM",LEXINGTON PARK,MD,20653,45700 Block ELM CT,ASSAULT - OTHER DANGEROUS WEAPON,Assault,Offense Date: 1/13/20023<br>ASSAULT/AGGRAVATED
123003075,"01/16/2023, 11:00:00 PM","02/01/2023, 12:35:23 PM",MECHANICSVILLE,MD,20659,26100 Block INDEPENDENCE DR,ASSAULT - FIREARM,Assault,Offense Date: 1/16/20023<br>ASSAULT/DOMESTIC
123000409,"01/03/2023, 7:00:00 PM","02/01/2023, 12:35:22 PM",LEXINGTON PARK,MD,20653,21100 Block LEXWOOD DR,ROBBERY - KNIFE,Robbery,Offense Date: 1/3/20023<br>ROBBERY
123001519,"01/10/2023, 8:20:00 AM","02/01/2023, 12:35:21 PM",GREAT MILLS,MD,20634,45900 Block FOXCHASE DR,ROBBERY - FIREARM,Robbery,Offense Date: 1/10/20023<br>ROBBERY
123003484,"01/20/2023, 1:36:00 PM","01/28/2023, 5:14:00 AM",LEXINGTON PARK,MD,20653,46200 Block MAKO WAY,ASSAULT - SIMPLE,Assault,Offense Date: 1/20/20023<br>ASSAULT/DOMESTIC
123003326,"01/18/2023, 9:00:00 PM","01/28/2023, 5:14:00 AM",LEXINGTON PARK,MD,20653,19800 Block THREE NOTCH RD,ASSAULT - SIMPLE,Assault,Offense Date: 1/18/20023<br>ASSAULT
123001184,"01/08/2023, 3:10:00 AM","01/14/2023, 4:09:32 AM",LEXINGTON PARK,MD,20653,21400 Block RITZ DR,ASSAULT - SIMPLE,Assault,Offense Date: 1/7/20023<br>ASSAULT/DOMESTIC
123000700,"01/05/2023, 4:00:00 AM","01/13/2023, 5:05:30 AM",CHARLOTTE HALL,MD,20622,37700 Block MT WOLF RD,LARCENY - SHOPLIFTING,Theft,Offense Date: 1/4/20023<br>THEFT
123001021,"01/07/2023, 2:24:00 AM","01/12/2023, 8:03:35 PM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 1/6/20023<br>THEFT
