ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123037128,"07/12/2023, 10:00:00 PM","08/09/2023, 5:23:48 AM",CALLAWAY,MD,.,POINT LOOKOUT RD,Other,Other,Offense Date: 7/12/20023<br>ASSAULT
123035047,"07/02/2023, 7:42:00 AM","08/09/2023, 4:41:46 AM",LEXINGTON PARK,MD,20653,47400 Block LINCOLN AV,ASSAULT - FIREARM;Other,Assault,Offense Date: 7/2/20023<br>ASSAULT
123035021,"07/02/2023, 4:10:00 AM","08/09/2023, 4:41:46 AM",LEXINGTON PARK,MD,20653,21100 Block LEXWOOD DR,ASSAULT - OTHER AGGRAVATED,Assault,Offense Date: 7/1/20023<br>ASSAULT/DOMESTIC
123036791,"07/11/2023, 4:25:00 AM","08/09/2023, 4:41:48 AM",LEXINGTON PARK,MD,20653,21600 Block GREAT MILLS RD,ASSAULT - OTHER AGGRAVATED,Assault,Offense Date: 7/10/20023<br>ASSAULT
123036069,"07/07/2023, 3:00:00 AM","08/08/2023, 9:23:11 PM",LEONARDTOWN,MD,20650,22800 Block LAWRENCE AV,LARCENY - OTHER,Theft,Offense Date: 7/6/20023<br>THEFT
123035753,"07/06/2023, 5:49:00 AM","08/08/2023, 5:54:43 AM",GREAT MILLS,MD,20619,45800 Block BETHFIELD WAY,Other,Other,Offense Date: 7/5/20023<br>ASSAULT/DOMESTIC
123037302,"07/13/2023, 4:00:00 PM","08/08/2023, 5:54:44 AM",PINEY POINT,MD,20674,16100 Block THOMAS RD,Other,Other,Offense Date: 7/13/20023<br>ASSAULT/DOMESTIC
123036483,"07/09/2023, 6:00:00 AM","08/08/2023, 5:54:43 AM",HOLLYWOOD,MD,.,THREE NOTCH RD,Other,Other,Offense Date: 7/8/20023<br>ASSAULT/DOMESTIC
123037140,"07/13/2023, 12:10:00 AM","08/08/2023, 5:54:44 AM",HOLLYWOOD,MD,20636,25200 Block VISTA RD,Other,Other,Offense Date: 7/12/20023<br>ASSAULT/DOMESTIC
123035884,"07/07/2023, 12:48:00 AM","08/08/2023, 5:54:43 AM",CALLAWAY,MD,.,POINT LOOKOUT RD,Other,Other,Offense Date: 7/6/20023<br>ASSAULT/DOMESTIC
123036245,"07/08/2023, 4:20:00 PM","08/08/2023, 5:54:43 AM",PINEY POINT,MD,20674,17400 Block PINEY POINT RD,Other,Other,Offense Date: 7/8/20023<br>ASSAULT/DOMESTIC
123035729,"07/06/2023, 1:50:00 AM","08/08/2023, 5:54:42 AM",LEXINGTON PARK,MD,20653,22600 Block WOODS LN,Other,Other,Offense Date: 7/5/20023<br>ASSAULT/DOMESTIC
123035307,"07/03/2023, 11:46:00 PM","08/08/2023, 5:54:41 AM",GREAT MILLS,MD,20634,45700 Block NORTH MAXINE WAY,Other,Other,Offense Date: 7/3/20023<br>ASSAULT/DOMESTIC
123035663,"07/05/2023, 6:00:00 PM","08/08/2023, 5:54:42 AM",LEONARDTOWN,MD,20650,21500 Block PEABODY ST,Other,Other,Offense Date: 7/5/20023<br>ASSAULT/DOMESTIC
123035494,"07/04/2023, 9:45:00 PM","08/08/2023, 5:54:42 AM",LEONARDTOWN,MD,20650,22800 Block GODDARD CT,Other,Other,Offense Date: 7/4/20023<br>ASSAULT/DOMESTIC
123035271,"07/03/2023, 6:30:00 PM","08/04/2023, 5:10:57 AM",CHARLOTTE HALL,MD,20622,30300 Block TRIANGLE DR,LARCENY - OTHER,Theft,Offense Date: 7/3/20023<br>THEFT
123035274,"07/03/2023, 8:10:00 PM","08/04/2023, 5:10:57 AM",HOLLYWOOD,MD,20636,45000 Block GRAVES RD,ASSAULT - SIMPLE;Other,Assault,Offense Date: 7/3/20023<br>ASSAULT
123035131,"07/03/2023, 1:05:00 AM","08/04/2023, 5:10:57 AM",CHAPTICO,MD,20621,23500 Block HURRY RD,ASSAULT - SIMPLE;Other,Assault,Offense Date: 7/2/20023<br>ASSAULT
123035142,"07/03/2023, 2:30:00 AM","08/04/2023, 5:10:57 AM",CALIFORNIA,MD,20619,22700 Block THREE NOTCH RD,LARCENY - OTHER,Theft,Offense Date: 7/2/20023<br>THEFT
123035063,"07/02/2023, 10:00:00 AM","08/04/2023, 4:38:08 AM",PINEY POINT,MD,20674,15900 Block CAMP MERRYELANDE RD,ASSAULT - SIMPLE;Other,Assault,Offense Date: 7/2/20023<br>ASSAULT/DOMESTIC
123035078,"07/02/2023, 2:30:00 PM","08/04/2023, 4:38:08 AM",MECHANICSVILLE,MD,20659,26800 Block VALLEY CIR,ASSAULT - SIMPLE;Other,Assault,Offense Date: 7/2/20023<br>ASSAULT/DOMESTIC
123034970,"07/01/2023, 8:20:00 PM","08/04/2023, 4:38:07 AM",CHARLOTTE HALL,MD,20622,37700 Block MT WOLF RD,ASSAULT - SIMPLE;Other,Assault,Offense Date: 7/1/20023<br>ASSAULT/DOMESTIC
