ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
122058323,"11/13/2022, 11:14:00 PM","12/21/2022, 4:09:52 AM",LEXINGTON PARK,MD,20653,46500 Block YORKTOWN RD,LARCENY - OTHER,Theft,Offense Date: 11/13/20022<br>THEFT
122059320,"11/16/2022, 4:00:00 PM","12/21/2022, 4:10:02 AM",MECHANICSVILLE,MD,20659,29000 Block THREE NOTCH RD,LARCENY - OTHER,Theft,Offense Date: 11/16/20022<br>THEFT
122059331,"11/08/2022, 6:59:00 AM","12/21/2022, 4:10:02 AM",MECHANICSVILLE,MD,20659,37600 Block WOODLAND FORD LN,LARCENY - OTHER,Theft,Offense Date: 11/7/20022<br>THEFT
122058826,"11/14/2022, 2:00:00 PM","12/21/2022, 4:09:57 AM",CALIFORNIA,MD,20619,45200 Block RUMSFORD LN,LARCENY - OTHER,Theft,Offense Date: 11/14/20022<br>THEFT
122057737,"11/10/2022, 12:15:00 AM","12/21/2022, 4:09:47 AM",CHARLOTTE HALL,MD,20622,37600 Block MOHAWK DR,LARCENY - OTHER,Theft,Offense Date: 11/9/20022<br>THEFT
122059405,"11/20/2022, 6:00:00 AM","12/21/2022, 4:10:02 AM",LEXINGTON PARK,MD,20653,21600 Block GREAT MILLS RD,LARCENY - OTHER,Theft,Offense Date: 11/19/20022<br>THEFT
122059323,"11/19/2022, 8:00:00 PM","12/21/2022, 4:10:02 AM",CALIFORNIA,MD,20619,22500 Block MACARTHUR BLVD,LARCENY - OTHER,Theft,Offense Date: 11/19/20022<br>THEFT
122061014,"11/18/2022, 1:00:00 AM","12/21/2022, 4:10:11 AM",CALLAWAY,MD,20620,44800 Block RICKLE HILL LN,LARCENY - OTHER,Theft,Offense Date: 11/17/20022<br>THEFT
122061078,"11/28/2022, 7:30:00 PM","12/21/2022, 4:10:12 AM",LEONARDTOWN,MD,20650,41600 Block CHURCH ST,LARCENY - OTHER,Theft,Offense Date: 11/28/20022<br>THEFT
122060029,"11/23/2022, 5:00:00 PM","12/21/2022, 4:10:06 AM",CHAPTICO,MD,20621,24500 Block MADDOX RD,LARCENY - OTHER,Theft,Offense Date: 11/23/20022<br>FRAUD
