ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300115380,"05/08/2023, 3:20:00 AM","05/31/2023, 12:34:13 AM",EDGEWOOD,MD,.,500 Block JAMESTOWN CT, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300112624,"05/05/2023, 12:50:00 AM","05/31/2023, 12:34:12 AM",JOPPA,MD,.,1400 Block MOUNTAIN RD S, HCSO]-WEAPON LAW VIOLATIONS,Weapons Offense,WEAPON LAW VIOLATIONS
202300113267,"05/03/2023, 4:49:00 AM","05/31/2023, 12:34:13 AM",BALDWIN,MD,.,2800 Block FOREST GLEN DR, HCSO]-ALL OTHER OFFENSES,Other,ALL OTHER OFFENSES
202300112251,"05/04/2023, 3:00:00 PM","05/31/2023, 12:34:21 AM",JARRETTSVILLE,MD,.,1000 Block STIRRUP RUN DR, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300119221,"05/12/2023, 4:39:00 AM","05/31/2023, 12:34:13 AM",ABERDEEN,MD,.,4400 Block KERRY CT, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300126553,"05/11/2023, 7:00:00 AM","05/31/2023, 12:34:14 AM",BEL AIR,MD,.,1300 Block SCOTTSDALE DR, HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300119227,"05/12/2023, 4:30:00 AM","05/31/2023, 12:34:13 AM",BEL AIR,MD,.,200 Block WAKELY TER, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300119225,"05/12/2023, 4:00:00 AM","05/30/2023, 11:20:14 PM",EDGEWOOD,MD,.,3100 Block SOUNDING DR, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300119075,"05/12/2023, 1:20:00 AM","05/30/2023, 11:20:13 PM",BEL AIR,MD,.,500 Block DAVID DR, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300119178,"05/12/2023, 3:35:00 AM","05/30/2023, 11:20:14 PM",FOREST HILL,MD,.,100 Block SPENCER CIR, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300117916,"05/10/2023, 4:00:00 AM","05/30/2023, 11:20:25 PM",BEL AIR,MD,.,900 Block RICHWOOD RD, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300129877,"05/23/2023, 4:42:00 AM","05/30/2023, 11:20:16 PM",ABINGDON,MD,.,3600 Block WOODSDALE RD, HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300119282,"05/11/2023, 10:00:00 PM","05/30/2023, 11:20:14 PM",ABINGDON,MD,.,2800 Block BROWNING CT, HCSO]-MISSING PERSON,Missing Person,MISSING PERSON
202300115086,"05/07/2023, 8:50:00 PM","05/30/2023, 11:20:23 PM",FOREST HILL,MD,.,1700 Block MELROSE LN," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
202300118069,"05/11/2023, 12:00:00 AM","05/30/2023, 11:20:12 PM",EDGEWOOD,MD,.,2800 Block TODKILL TRACE, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300117179,"04/25/2023, 7:00:00 AM","05/29/2023, 11:49:35 PM",BEL AIR,MD,.,1900 Block EMMORTON RD, HCSO]-THEFT - FROM BUILDING,Other Theft,THEFT - FROM BUILDING
202300135288,"05/28/2023, 8:20:00 AM","05/29/2023, 11:49:31 PM",BEL AIR,MD,.,2100 Block ALLIBONE RD, HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300129669,"05/22/2023, 4:34:00 AM","05/29/2023, 4:32:40 PM",ABINGDON,MD,.,300 Block FULLERTON PL, HCSO]-THEFT - ALL OTHER,Other Theft,THEFT - ALL OTHER
202300129989,"05/23/2023, 7:50:00 AM","05/29/2023, 4:32:41 PM",ABERDEEN,MD,.,200 Block MAYBERRY DR, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300129157,"05/22/2023, 4:30:00 PM","05/29/2023, 4:32:41 PM",BEL AIR,MD,.,1000 Block ROCK SPRING RD, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300129740,"05/21/2023, 7:00:00 AM","05/29/2023, 3:20:17 PM",JOPPA,MD,.,500 Block RENEE DR, HCSO]-THEFT - MV PARTS & ACCESSORIES,Other Theft,THEFT - MV PARTS & ACCESSORIES
202300120404,"05/13/2023, 7:00:00 AM","05/28/2023, 3:37:34 PM",EDGEWOOD,MD,.,600 Block SEQUOIA DR, HCSO]-THEFT - MV PARTS & ACCESSORIES,Other Theft,THEFT - MV PARTS & ACCESSORIES
202300129211,"05/22/2023, 4:00:00 AM","05/28/2023, 3:37:35 PM",BEL AIR,MD,.,1400 Block HANDLIR DR, HCSO]-THEFT - FROM MOTOR VEHICLE,Theft from Vehicle,THEFT - FROM MOTOR VEHICLE
202300118885,"05/11/2023, 9:40:00 PM","05/27/2023, 8:05:25 AM",JOPPA,MD,.,1000 Block PULASKI HWY, HCSO]-DRUG OVERDOSE-ACCIDENTAL,Quality of Life,DRUG OVERDOSE-ACCIDENTAL
202300124677,"05/17/2023, 11:23:00 PM","05/27/2023, 8:07:03 AM",ABINGDON,MD,.,3400 Block EMMORTON RD, HCSO]-THEFT - SHOPLIFTING,Other Theft,THEFT - SHOPLIFTING
202300117888,"05/10/2023, 6:30:00 PM","05/27/2023, 8:07:02 AM",BEL AIR,MD,.,1200 Block MOORES MILL RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300119510,"05/12/2023, 3:50:00 PM","05/27/2023, 8:05:26 AM",EDGEWOOD,MD,.,400 Block SEDGEMORE CT, HCSO]-SUSPICION,Other,SUSPICION
202300117789,"05/10/2023, 6:39:00 PM","05/27/2023, 8:07:02 AM",JOPPA,MD,.,200 Block FORT HOYLE RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300117909,"05/10/2023, 8:00:00 AM","05/27/2023, 8:05:25 AM",ABINGDON,MD,.,100 Block WALDON RD, HCSO]-SUSPICION,Other,SUSPICION
202300117836,"05/10/2023, 8:00:00 PM","05/27/2023, 8:05:25 AM",EDGEWOOD,MD,.,800 Block FISHERMANS LN, HCSO]-DRUG OVERDOSE-ACCIDENTAL,Quality of Life,DRUG OVERDOSE-ACCIDENTAL
202300118738,"05/11/2023, 7:52:00 PM","05/27/2023, 12:07:49 AM",BEL AIR,MD,.,1 Block N MAIN ST, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300118789,"05/11/2023, 6:45:00 PM","05/27/2023, 12:07:49 AM",FALLSTON,MD,.,2300 Block CARRS MILL RD, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300119618,"05/12/2023, 6:30:00 PM","05/27/2023, 12:07:49 AM",BEL AIR,MD,.,1 Block N MAIN ST, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300117242,"05/10/2023, 3:00:00 AM","05/27/2023, 12:07:41 AM",JOPPA,MD,.,1000 Block PULASKI HWY, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300117967,"05/10/2023, 10:00:00 PM","05/27/2023, 12:07:49 AM",EDGEWOOD,MD,.,1800 Block ELOISE LN, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300118271,"05/11/2023, 5:00:00 AM","05/27/2023, 12:07:49 AM",ABERDEEN,MD,.,200 Block MAYBERRY DR," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
202300115393,"05/08/2023, 3:30:00 AM","05/27/2023, 12:07:48 AM",ABERDEEN,MD,.,1600 Block PERRYMAN RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300117945,"05/09/2023, 10:00:00 AM","05/27/2023, 12:07:49 AM",ABERDEEN,MD,.,3300 Block CHURCHVILLE RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300113907,"05/06/2023, 10:30:00 AM","05/27/2023, 12:07:48 AM",EDGEWOOD,MD,.,300 Block OLD NUTTAL AVE, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300115952,"05/08/2023, 7:23:00 PM","05/27/2023, 12:07:48 AM",FOREST HILL,MD,.,300 Block STREETT CIR, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300117037,"05/02/2023, 1:30:00 AM","05/27/2023, 12:07:49 AM",ABINGDON,MD,.,400 Block CONSTANT FRIENDSHIP BLVD, HCSO]-THEFT - SHOPLIFTING,Other Theft,THEFT - SHOPLIFTING
202300118233,"05/11/2023, 12:12:00 AM","05/27/2023, 12:07:49 AM",ABINGDON,MD,.,1300 Block ABINGDON RD, HCSO]-PROPERTY-LOST/FOUND/RECOVERED,Other,PROPERTY-LOST/FOUND/RECOVERED
202300118159,"05/10/2023, 7:00:00 AM","05/27/2023, 12:07:42 AM",EDGEWOOD,MD,.,400 Block SEDGEMORE CT, HCSO]-DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Other Property Crime,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY
202300117080,"05/09/2023, 7:30:00 PM","05/27/2023, 12:07:41 AM",FALLSTON,MD,.,2300 Block CARLO RD, HCSO]-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,Other Theft,FALSE PRETENSES/SWINDLE/CONFIDENCE GAME
202300116861,"05/09/2023, 4:00:00 PM","05/27/2023, 12:07:41 AM",BEL AIR,MD,.,1000 Block ROCK SPRING RD, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300129281,"05/22/2023, 5:00:00 PM","05/27/2023, 12:07:46 AM",FALLSTON,MD,.,500 Block SELLRUS CT, HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300116967,"05/09/2023, 9:07:00 PM","05/27/2023, 12:07:49 AM",BEL AIR,MD,.,1 Block S MAIN ST, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300114482,"05/07/2023, 2:00:00 AM","05/27/2023, 12:07:48 AM",EDGEWOOD,MD,.,WOODBRIDGE CENTER WAY & CLOVER VALLEY WAY, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300113111,"05/03/2023, 8:30:00 PM","05/27/2023, 12:07:48 AM",PYLESVILLE,MD,.,100 Block PYLESVILLE ROAD, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300130596,"05/19/2023, 2:30:00 AM","05/26/2023, 3:51:14 PM",FALLSTON,MD,.,800 Block SMITH LN, HCSO]-THEFT - ALL OTHER,Other Theft,THEFT - ALL OTHER
202300110702,"05/02/2023, 9:45:00 PM","05/26/2023, 8:44:50 AM",BEL AIR,MD,.,2200 Block GREENCEDAR DR, HCSO]-DRUG OVERDOSE-ACCIDENTAL,Quality of Life,DRUG OVERDOSE-ACCIDENTAL
202300130589,"05/23/2023, 1:55:00 AM","05/26/2023, 8:44:49 AM",BEL AIR,MD,.,1000 Block ROCK SPRING RD, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300110387,"04/29/2023, 5:00:00 AM","05/26/2023, 8:44:49 AM",BEL AIR,MD,.,900 Block REDFIELD RD, HCSO]-ALL OTHER OFFENSES,Other,ALL OTHER OFFENSES
202300126786,"05/20/2023, 3:50:00 AM","05/26/2023, 7:38:38 AM",EDGEWOOD,MD,.,VIETNAM VETERANS MEMORIAL HWY & OTTER CRK, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300126622,"05/20/2023, 12:05:00 AM","05/26/2023, 7:38:43 AM",EDGEWOOD,MD,.,2700 Block PULASKI HWY, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300126651,"05/20/2023, 12:41:00 AM","05/26/2023, 7:38:43 AM",EDGEWOOD,MD,.,FISHERMANS LN, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300115037,"05/07/2023, 7:00:00 PM","05/26/2023, 7:38:37 AM",DARLINGTON,MD,.,1900 Block FRANKLIN CHURCH RD," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
202300131599,"04/01/2023, 7:01:00 AM","05/26/2023, 7:38:39 AM",WOODBRIDGE,VA,22191,14900 Block BOATERS COVE PL, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300120842,"05/14/2023, 2:20:00 AM","05/26/2023, 7:38:43 AM",EDGEWOOD,MD,.,1700 Block JUDY WAY, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300129333,"05/18/2023, 7:00:00 PM","05/26/2023, 7:38:39 AM",BEL AIR,MD,21014,100 Block W RING FACTORY RD, HCSO]-THEFT - MV PARTS & ACCESSORIES,Other Theft,THEFT - MV PARTS & ACCESSORIES
