ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300069221,"03/11/2023, 9:30:00 PM","04/12/2023, 6:08:53 AM",JARRETTSVILLE,MD,.,3700 Block NORRISVILLE RD, HCSO]-PROPERTY-LOST/FOUND/RECOVERED,Other,PROPERTY-LOST/FOUND/RECOVERED
202300049801,"02/24/2023, 5:18:00 PM","04/12/2023, 6:08:44 AM",WHITEFORD,MD,.,1500 Block MAIN ST, HCSO]-ANIMAL COMPLAINT,Proactive Policing,ANIMAL COMPLAINT
202300060908,"01/27/2023, 7:00:00 AM","04/12/2023, 6:08:48 AM",ABERDEEN,MD,.,500 Block MILLAR CT, HCSO]-IDENTITY THEFT,Other Theft,IDENTITY THEFT
202300070733,"03/19/2023, 2:02:00 PM","04/12/2023, 6:08:54 AM",JOPPA,MD,.,1000 Block JOPPA FARM RD, HCSO]-M/V UNAUTHORIZED USE,Theft of Vehicle,M/V UNAUTHORIZED USE
202300072844,"03/21/2023, 10:15:00 AM","04/11/2023, 10:40:09 PM",BEL AIR,MD,.,1500 Block SWEARINGEN DR, HCSO]-THEFT - FROM MOTOR VEHICLE,Theft from Vehicle,THEFT - FROM MOTOR VEHICLE
202300075682,"03/24/2023, 7:55:00 PM","04/11/2023, 10:40:47 PM",EDGEWOOD,MD,.,2300 Block WILLOUGHBY BEACH RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300074621,"03/23/2023, 5:21:00 PM","04/11/2023, 10:40:47 PM",JOPPA,MD,.,200 Block FORT HOYLE RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300074761,"03/23/2023, 4:52:00 PM","04/11/2023, 10:40:47 PM",EDGEWOOD,MD,.,2300 Block WILLOUGHBY BEACH RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300072572,"03/21/2023, 2:30:00 PM","04/11/2023, 10:40:47 PM",BEL AIR,MD,.,800 Block FAIRWIND DR," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
202300074755,"03/22/2023, 7:00:00 AM","04/11/2023, 10:40:02 PM",EDGEWOOD,MD,.,1300 Block PULASKI HWY, HCSO]-POLICE INFORMATION,Other,POLICE INFORMATION
202300078246,"03/27/2023, 10:50:00 PM","04/11/2023, 10:40:05 PM",BEL AIR,MD,21015,TODD RD & BRIER HILL DR, HCSO]-ALL OTHER OFFENSES,Other,ALL OTHER OFFENSES
202300075347,"03/24/2023, 2:00:00 PM","04/11/2023, 10:40:47 PM",FOREST HILL,MD,.,1800 Block SELKIRK RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300073325,"03/22/2023, 11:30:00 AM","04/11/2023, 10:40:47 PM",ABERDEEN,MD,.,800 Block ADAMS AVE," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
