ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300005181,"02/26/2023, 8:13:59 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21801,28700 Block OCEAN GTWY,THEFT-THEFT,Other,Theft
202300005174,"02/26/2023, 7:49:06 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21804,200 Block WINTERBORN LN,PROP-PROPERTY INCIDENT,Other,Property Incident
202300005173,"02/26/2023, 7:39:07 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21804,700 Block RAMSEY CT,CS-CRIMINAL SUMMONS SERVICE,Other,Criminal Summons Service
202300005172,"02/26/2023, 7:34:58 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21804,600 Block RAMSEY CT,CS-CRIMINAL SUMMONS SERVICE,Other,Criminal Summons Service
202300005171,"02/26/2023, 7:33:33 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21801,500 Block MACK AVE,01057-HIT AND RUN ACCIDENT,Other,Hit And Run Accident
202300005170,"02/26/2023, 7:23:02 PM","02/27/2023, 8:12:33 PM",SALISBURY,MD,21804,500 Block EMORY CT,CS-CRIMINAL SUMMONS SERVICE,Other,Criminal Summons Service
202300005169,"02/26/2023, 7:22:52 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21801,2300 Block N SALISBURY BLVD,TOW-TOWED M/V,Other,Towed M/V
202300005168,"02/26/2023, 7:14:45 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21804,800 Block S SCHUMAKER DR,CS-CRIMINAL SUMMONS SERVICE,Other,Criminal Summons Service
202300005167,"02/26/2023, 7:14:28 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21801,1000 Block FAIRGROUND DR,CHECK-CHECK WELFARE,Other,Check Welfare
202300005166,"02/26/2023, 7:11:58 PM","02/27/2023, 8:12:32 PM",SALISBURY,MD,21801,1000 Block FAIRGROUND DR,THEFT-THEFT,Other,Theft
202300005053,"02/25/2023, 4:57:55 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,700 Block S SALISBURY BLVD,00911-911 HANG-UP,Other,911 Hang-up
202300005052,"02/25/2023, 4:53:47 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,700 Block PRISCILLA ST,00911-911 HANG-UP,Other,911 Hang-up
202300005051,"02/25/2023, 4:39:16 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,W SALISBURY PKWY & LAKE ST,01050-M/V ACCIDENT,Other,M/V Accident
202300005050,"02/25/2023, 4:28:54 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,400 Block TRINITY DR,01016-DOMESTIC DISTURBANCE,Quality of Life,Domestic Disturbance
202300005049,"02/25/2023, 4:20:02 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,700 Block PRISCILLA ST,WARR-WARRANT/SUBPOENA SERVICE,Other,Warrant/Subpoena Service
202300005048,"02/25/2023, 4:15:12 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,400 Block HAMMOND ST,DEATH-DEATH INVESTIGATION,Other,Death Investigation
202300005047,"02/25/2023, 3:54:02 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,700 Block PRISCILLA ST,01016-DOMESTIC DISTURBANCE,Quality of Life,Domestic Disturbance
202300005046,"02/25/2023, 3:29:40 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,900 Block S SALISBURY BLVD,TRES-TRESPASSING,Other,Trespassing
202300005045,"02/25/2023, 3:28:22 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,700 Block S SALISBURY BLVD,TRES-TRESPASSING,Other,Trespassing
202300005044,"02/25/2023, 3:19:54 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block E MAIN ST,CHECK-CHECK WELFARE,Other,Check Welfare
202300005043,"02/25/2023, 3:03:22 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,300 Block NEWTON ST,THEFT-THEFT,Other,Theft
202300005042,"02/25/2023, 2:44:47 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,600 Block W SALISBURY PKWY,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300005041,"02/25/2023, 1:41:42 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,2000 Block NORTHWOOD DR,ALARM-ALARM,Other,Alarm
202300005040,"02/25/2023, 12:11:23 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block N SALISBURY BLVD,DISOR-DISORDERLY CONDUCT,Other,Disorderly Conduct
202300005039,"02/25/2023, 12:09:55 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block E CIRCLE AVE,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005038,"02/25/2023, 11:52:09 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block E CIRCLE AVE,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005037,"02/25/2023, 11:19:19 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,200 Block NORTH BLVD,BURG-BURGLARY,Other,Burglary
202300005036,"02/25/2023, 11:04:20 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block E MAIN ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005035,"02/25/2023, 10:54:50 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,1000 Block ADAMS AVE,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005034,"02/25/2023, 10:12:40 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block W DAGSBORO RD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005033,"02/25/2023, 10:08:35 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,700 Block RIVERSIDE RD,BURG-BURGLARY,Other,Burglary
202300005032,"02/25/2023, 9:54:27 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,900 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005031,"02/25/2023, 9:49:53 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,700 Block E COLLEGE AVE,TRES-TRESPASSING,Other,Trespassing
202300005030,"02/25/2023, 9:19:39 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,500 Block MARVEL RD,ALARM-ALARM,Other,Alarm
202300005029,"02/25/2023, 9:06:03 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,SMITH ST & MARYLAND AVE,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005028,"02/25/2023, 8:58:17 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,100 Block N SALISBURY BLVD,TRES-TRESPASSING,Other,Trespassing
202300005027,"02/25/2023, 8:52:16 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,1000 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005026,"02/25/2023, 8:30:17 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,1100 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005025,"02/25/2023, 8:16:48 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,300 Block DELAWARE AVE,01057-HIT AND RUN ACCIDENT,Other,Hit And Run Accident
202300005024,"02/25/2023, 8:11:51 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block FOXFIELD CIR,01016-DOMESTIC DISTURBANCE,Quality of Life,Domestic Disturbance
202300005023,"02/25/2023, 8:01:09 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block E MAIN ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005022,"02/25/2023, 8:00:30 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,.,N SALISBURY BLVD & E DAGSBORO RD,TRAF-TRAFFIC STOP,Other,Traffic Stop
202300005021,"02/25/2023, 7:46:11 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,FOXFIELD CIR & HUNTSMAN DR,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005020,"02/25/2023, 7:43:47 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,FAIRVIEW LN & HIDDEN MEADOW LN,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005019,"02/25/2023, 7:37:58 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,800 Block S DIVISION ST,LOUD-NOISE COMPLAINT,Other,Noise Complaint
202300005018,"02/25/2023, 7:31:45 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,N SALISBURY BLVD & E LONDON AVE,TRAF-TRAFFIC STOP,Other,Traffic Stop
202300005017,"02/25/2023, 7:14:12 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,900 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005016,"02/25/2023, 6:32:18 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,31900 Block SUMMER DR,ALARM-ALARM,Other,Alarm
202300005015,"02/25/2023, 6:29:35 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,500 Block W MAIN ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005014,"02/25/2023, 6:17:50 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,900 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005013,"02/25/2023, 6:17:18 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,800 Block S DIVISION ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
